Psi_t,accessibility_proxy,backend,broker_concentration,condition,contaminated_items_admitted,contradiction_reserve,false_core_admission_rate,lane_occupancy_ratios.core,lane_occupancy_ratios.het,lane_occupancy_ratios.nar,low_reserve_residence_time,maximal_contamination_excursion,mean_Psi_t,model_call_counts.fallback,model_call_counts.total,post_fork_recovery_quality,protected_query_accuracy,protected_query_recall,realized_fork_count,run_id,runtime_seconds,seed,step,token_usage.completion_tokens,token_usage.prompt_tokens,run_uid,world,analysis_group
-0.040803538237712,1.0,scripted,0.2839506172839506,lanes_discount,0,0.0,0.0,1.0,0.0,0.0,4,0.0,-0.15513405268496572,0,0,1.0,1.0,1.0,1,lanes_discount_scripted_23,0.0012848000005760696,23,3,0,0,v1_exploratory__lanes_discount__scripted__seed23,v1_exploratory,exploratory
0.02647629127525304,1.0,scripted,0.25443786982248523,lanes_discount,0,0.0,0.0,1.0,0.0,0.0,5,0.02647629127525304,-0.11881198389292195,0,0,0.6666666666666666,1.0,1.0,1,lanes_discount_scripted_23,0.001612300000488176,23,4,0,0,v1_exploratory__lanes_discount__scripted__seed23,v1_exploratory,exploratory
-0.023350450494151527,1.0,scripted,0.25,lanes_discount,0,0.0,0.0,1.0,0.0,0.0,6,0.02647629127525304,-0.10290172832646022,0,0,0.6,1.0,1.0,1,lanes_discount_scripted_23,0.001919600000292121,23,5,0,0,v1_exploratory__lanes_discount__scripted__seed23,v1_exploratory,exploratory
-0.07926710545082766,1.0,scripted,0.25761772853185594,lanes_discount,0,0.0,0.0,0.95,0.0,0.05,7,0.02647629127525304,-0.09952535362994129,0,0,0.5714285714285714,1.0,1.0,1,lanes_discount_scripted_23,0.0022823999997854116,23,6,0,0,v1_exploratory__lanes_discount__scripted__seed23,v1_exploratory,exploratory
-0.10908793084891502,1.0,scripted,0.2520661157024793,lanes_discount,0,0.0,0.0,1.0,0.0,0.0,8,0.02647629127525304,-0.09921180875151545,0,0,0.625,1.0,1.0,2,lanes_discount_scripted_23,0.0026343999998061918,23,7,0,0,v1_exploratory__lanes_discount__scripted__seed23,v1_exploratory,exploratory
-0.18144999473185025,0.75,scripted,0.26331360946745563,lanes_discount,0,0.0,0.038461538461538464,1.0,0.0,0.0,9,0.02647629127525304,-0.10834938497155264,0,0,0.575,0.75,0.75,2,lanes_discount_scripted_23,0.003179199999976845,23,8,0,0,v1_exploratory__lanes_discount__scripted__seed23,v1_exploratory,exploratory
-0.1857741322428441,0.75,scripted,0.25765306122448983,lanes_discount,0,0.0,0.037037037037037035,0.9642857142857143,0.03571428571428571,0.0,10,0.02647629127525304,-0.11609185969868178,0,0,0.5416666666666666,0.75,0.75,2,lanes_discount_scripted_23,0.0038306000005832175,23,9,0,0,v1_exploratory__lanes_discount__scripted__seed23,v1_exploratory,exploratory
-0.23919043383046584,0.75,scripted,0.2688888888888889,lanes_discount,0,0.0,0.034482758620689655,0.9666666666666667,0.03333333333333333,0.0,11,0.02647629127525304,-0.1272826391652076,0,0,0.5178571428571429,0.75,0.75,2,lanes_discount_scripted_23,0.00471910000032949,23,10,0,0,v1_exploratory__lanes_discount__scripted__seed23,v1_exploratory,exploratory
-0.2574296594636499,0.75,scripted,0.27783558792924035,lanes_discount,0,0.0,0.03225806451612903,1.0,0.0,0.0,12,0.02647629127525304,-0.1370134186498944,0,0,0.5333333333333333,0.75,0.75,3,lanes_discount_scripted_23,0.005314699999871664,23,11,0,0,v1_exploratory__lanes_discount__scripted__seed23,v1_exploratory,exploratory
-0.24832827887263442,0.75,scripted,0.28191000918273645,lanes_discount,0,0.0,0.03125,0.9411764705882353,0.029411764705882353,0.029411764705882353,13,0.02647629127525304,-0.14557610020548978,0,0,0.5147058823529411,0.75,0.75,3,lanes_discount_scripted_23,0.0059443000000101165,23,12,0,0,v1_exploratory__lanes_discount__scripted__seed23,v1_exploratory,exploratory
-0.2492821217968881,0.75,scripted,0.2762345679012346,lanes_discount,0,0.0,0.02857142857142857,0.9459459459459459,0.02702702702702703,0.02702702702702703,14,0.02647629127525304,-0.15298367317630393,0,0,0.5,0.75,0.75,3,lanes_discount_scripted_23,0.006985600000007253,23,13,0,0,v1_exploratory__lanes_discount__scripted__seed23,v1_exploratory,exploratory
-0.25006880041969615,0.75,scripted,0.26495726495726496,lanes_discount,0,0.0,0.02631578947368421,0.95,0.025,0.025,15,0.02647629127525304,-0.15945601499253007,0,0,0.4880952380952381,0.75,0.75,3,lanes_discount_scripted_23,0.007568600000013248,23,14,0,0,v1_exploratory__lanes_discount__scripted__seed23,v1_exploratory,exploratory
-0.28790085533444704,0.75,scripted,0.2625,lanes_discount,0,0.0,0.025,1.0,0.0,0.0,16,0.02647629127525304,-0.167055086262404,0,0,0.5,0.75,0.75,4,lanes_discount_scripted_23,0.008261599999968894,23,15,0,0,v1_exploratory__lanes_discount__scripted__seed23,v1_exploratory,exploratory
-0.271719951515455,0.5,scripted,0.2601406165494862,lanes_discount,0,0.0,0.047619047619047616,0.9767441860465116,0.023255813953488372,0.0,17,0.02647629127525304,-0.17321184304199524,0,0,0.4791666666666667,0.5,0.5,4,lanes_discount_scripted_23,0.008953200000178185,23,16,0,0,v1_exploratory__lanes_discount__scripted__seed23,v1_exploratory,exploratory
-0.29783894442070075,0.5,scripted,0.25425330812854446,lanes_discount,0,0.018145161290322582,0.046511627906976744,0.9347826086956522,0.06521739130434782,0.0,18,0.02647629127525304,-0.18013557089636778,0,0,0.46153846153846156,0.5,0.5,4,lanes_discount_scripted_23,0.009565800000018498,23,17,0,0,v1_exploratory__lanes_discount__scripted__seed23,v1_exploratory,exploratory
-0.32599500864163655,0.5,scripted,0.25447730112453143,lanes_discount,0,0.03787878787878788,0.045454545454545456,0.88,0.1,0.02,19,0.02647629127525304,-0.18781238340927664,0,0,0.44642857142857145,0.5,0.5,4,lanes_discount_scripted_23,0.011068200000408979,23,18,0,0,v1_exploratory__lanes_discount__scripted__seed23,v1_exploratory,exploratory
-0.34029750152367017,0.75,scripted,0.2562962962962963,lanes_discount,0,0.0,0.044444444444444446,1.0,0.0,0.0,20,0.02647629127525304,-0.19614130555012538,0,0,0.4482758620689655,0.5,0.75,5,lanes_discount_scripted_23,0.011833499999738706,23,19,0,0,v1_exploratory__lanes_discount__scripted__seed23,v1_exploratory,exploratory
-0.3520533546415425,0.5,scripted,0.25425330812854446,lanes_discount,0,0.0,0.043478260869565216,1.0,0.0,0.0,21,0.02647629127525304,-0.20356568884019285,0,0,0.43548387096774194,0.5,0.5,5,lanes_discount_scripted_23,0.012488600000324368,23,20,0,0,v1_exploratory__lanes_discount__scripted__seed23,v1_exploratory,exploratory
-0.36767438458890256,0.5,scripted,0.2560763888888889,lanes_discount,0,0.0,0.041666666666666664,1.0,0.0,0.0,22,0.02647629127525304,-0.21102517501058873,0,0,0.42424242424242425,0.5,0.5,5,lanes_discount_scripted_23,0.01314490000004298,23,21,0,0,v1_exploratory__lanes_discount__scripted__seed23,v1_exploratory,exploratory
-0.3691016177231123,0.5833333333333334,scripted,0.25567089580930413,lanes_discount,0,0.0703125,0.04081632653061224,0.9607843137254902,0.0392156862745098,0.0,23,0.02647629127525304,-0.2178980638241767,0,0,0.4142857142857143,0.5,0.75,5,lanes_discount_scripted_23,0.013849400000253809,23,22,0,0,v1_exploratory__lanes_discount__scripted__seed23,v1_exploratory,exploratory
-0.38613311036237236,0.5833333333333334,scripted,0.2552,lanes_discount,0,0.0,0.04,1.0,0.0,0.0,24,0.02647629127525304,-0.2245235410091635,0,0,0.4166666666666667,0.5,0.75,6,lanes_discount_scripted_23,0.015298700000130339,23,23,0,0,v1_exploratory__lanes_discount__scripted__seed23,v1_exploratory,exploratory
-0.3882455557890845,0.625,scripted,0.253698224852071,lanes_discount,0,0.0703125,0.0392156862745098,0.9622641509433962,0.018867924528301886,0.018867924528301886,25,0.02647629127525304,-0.23107242160036034,0,0,0.40789473684210525,0.5,0.75,6,lanes_discount_scripted_23,0.016190999999707856,23,24,0,0,v1_exploratory__lanes_discount__scripted__seed23,v1_exploratory,exploratory
-0.3884748364366633,0.625,scripted,0.25090909090909086,lanes_discount,0,0.08845766129032258,0.03773584905660377,0.9464285714285714,0.03571428571428571,0.017857142857142856,26,0.02647629127525304,-0.23712636063252585,0,0,0.4,0.5,0.75,6,lanes_discount_scripted_23,0.016982799999823328,23,25,0,0,v1_exploratory__lanes_discount__scripted__seed23,v1_exploratory,exploratory
-0.4070590390779901,0.75,scripted,0.25148632580261593,lanes_discount,0,0.17885944700460832,0.037037037037037035,0.9152542372881356,0.06779661016949153,0.01694915254237288,27,0.02647629127525304,-0.2434201635379134,0,0,0.39285714285714285,0.5,0.75,6,lanes_discount_scripted_23,0.017724700000144367,23,26,0,0,v1_exploratory__lanes_discount__scripted__seed23,v1_exploratory,exploratory
-0.48903259180809816,0.75,scripted,0.25191326530612246,lanes_discount,0,0.0,0.03571428571428571,1.0,0.0,0.0,28,0.02647629127525304,-0.24965518070320705,0,0,0.4011627906976744,0.75,0.75,7,lanes_discount_scripted_23,0.02697729999999865,23,27,0,0,v1_exploratory__lanes_discount__scripted__seed23,v1_exploratory,exploratory
-0.5072202101467363,0.75,scripted,0.25193909796035624,lanes_discount,0,0.018145161290322582,0.034482758620689655,0.9830508474576272,0.01694915254237288,0.0,29,0.02647629127525304,-0.2585367334426391,0,0,0.4,0.75,0.75,7,lanes_discount_scripted_23,0.029588200000034703,23,28,0,0,v1_exploratory__lanes_discount__scripted__seed23,v1_exploratory,exploratory
-0.5062613510277406,0.75,scripted,0.25442247658688866,lanes_discount,0,0.018145161290322582,0.03333333333333333,0.967741935483871,0.03225806451612903,0.0,30,0.02647629127525304,-0.26679422069547587,0,0,0.39893617021276595,0.75,0.75,7,lanes_discount_scripted_23,0.03272130000004836,23,29,0,0,v1_exploratory__lanes_discount__scripted__seed23,v1_exploratory,exploratory
-0.5266983584847235,0.75,scripted,0.2549112426035503,lanes_discount,0,0.018145161290322582,0.03225806451612903,0.9393939393939394,0.045454545454545456,0.015151515151515152,31,0.02647629127525304,-0.27517822514029033,0,0,0.3979591836734694,0.75,0.75,7,lanes_discount_scripted_23,0.03344400000059977,23,30,0,0,v1_exploratory__lanes_discount__scripted__seed23,v1_exploratory,exploratory
-0.5317016086314433,0.75,scripted,0.25439453125,lanes_discount,0,0.0,0.03125,1.0,0.0,0.0,32,0.02647629127525304,-0.2828823226235747,0,0,0.405,0.75,0.75,8,lanes_discount_scripted_23,0.03512380000029225,23,31,0,0,v1_exploratory__lanes_discount__scripted__seed23,v1_exploratory,exploratory
-0.5405884529147506,0.75,scripted,0.25774114502116285,lanes_discount,0,0.0,0.030303030303030304,0.9850746268656716,0.014925373134328358,0.0,33,0.02647629127525304,-0.2906915992990649,0,0,0.40384615384615385,0.75,0.75,8,lanes_discount_scripted_23,0.03598099999999249,23,32,0,0,v1_exploratory__lanes_discount__scripted__seed23,v1_exploratory,exploratory
-0.5463689562619667,0.75,scripted,0.25687880697332494,lanes_discount,0,0.0,0.029850746268656716,0.9710144927536232,0.028985507246376812,0.0,34,0.02647629127525304,-0.29821152156267966,0,0,0.4027777777777778,0.75,0.75,8,lanes_discount_scripted_23,0.03682500000013533,23,33,0,0,v1_exploratory__lanes_discount__scripted__seed23,v1_exploratory,exploratory
-0.5630255743527449,0.75,scripted,0.2561456183148808,lanes_discount,0,0.0,0.028985507246376812,0.9452054794520548,0.0547945205479452,0.0,35,0.02647629127525304,-0.3057776373566815,0,0,0.4017857142857143,0.75,0.75,8,lanes_discount_scripted_23,0.03766799999993964,23,34,0,0,v1_exploratory__lanes_discount__scripted__seed23,v1_exploratory,exploratory
-0.5739213878768897,0.75,scripted,0.25729888678848983,lanes_discount,0,0.0,0.028985507246376812,1.0,0.0,0.0,36,0.02647629127525304,-0.3130705668297009,0,0,0.40789473684210525,0.75,0.75,9,lanes_discount_scripted_23,0.038543399999980466,23,35,0,0,v1_exploratory__lanes_discount__scripted__seed23,v1_exploratory,exploratory
-0.09036662025259161,0.25,scripted,1.0,full_sec_lite,0,0.0,0.0,1.0,0.0,0.0,1,0.0,-0.09036662025259161,0,0,0.0,0.25,0.25,0,full_sec_lite_scripted_23,0.00047059999997145496,23,0,0,0,v1_exploratory__full_sec_lite__scripted__seed23,v1_exploratory,exploratory
-0.3732235441979628,0.25,scripted,0.44,full_sec_lite,0,0.0,0.0,1.0,0.0,0.0,2,0.0,-0.2317950822252772,0,0,0.0,0.25,0.25,0,full_sec_lite_scripted_23,0.000865699999849312,23,1,0,0,v1_exploratory__full_sec_lite__scripted__seed23,v1_exploratory,exploratory
-0.11614250805159644,0.5,scripted,0.3888888888888889,full_sec_lite,0,0.0,0.0,1.0,0.0,0.0,3,0.0,-0.19324422416738363,0,0,0.0,0.5,0.5,0,full_sec_lite_scripted_23,0.0012481000003390363,23,2,0,0,v1_exploratory__full_sec_lite__scripted__seed23,v1_exploratory,exploratory
-0.040803538237712,1.0,scripted,0.2839506172839506,full_sec_lite,0,0.0,0.0,1.0,0.0,0.0,4,0.0,-0.15513405268496572,0,0,0.0,1.0,1.0,0,full_sec_lite_scripted_23,0.0017060999998648185,23,3,0,0,v1_exploratory__full_sec_lite__scripted__seed23,v1_exploratory,exploratory
0.02647629127525304,1.0,scripted,0.25443786982248523,full_sec_lite,0,0.0,0.0,1.0,0.0,0.0,5,0.02647629127525304,-0.11881198389292195,0,0,0.0,1.0,1.0,0,full_sec_lite_scripted_23,0.002164499999707914,23,4,0,0,v1_exploratory__full_sec_lite__scripted__seed23,v1_exploratory,exploratory
-0.023350450494151527,1.0,scripted,0.25,full_sec_lite,0,0.0,0.0,1.0,0.0,0.0,6,0.02647629127525304,-0.10290172832646022,0,0,0.0,1.0,1.0,0,full_sec_lite_scripted_23,0.002616200000375102,23,5,0,0,v1_exploratory__full_sec_lite__scripted__seed23,v1_exploratory,exploratory
-0.07926710545082766,1.0,scripted,0.25761772853185594,full_sec_lite,0,0.0,0.0,0.95,0.0,0.05,7,0.02647629127525304,-0.09952535362994129,0,0,0.0,1.0,1.0,0,full_sec_lite_scripted_23,0.003216199999769742,23,6,0,0,v1_exploratory__full_sec_lite__scripted__seed23,v1_exploratory,exploratory
-0.0970169946025345,1.0,scripted,0.2520661157024793,full_sec_lite,0,0.0,0.0,0.9565217391304348,0.0,0.043478260869565216,8,0.02647629127525304,-0.09921180875151545,0,0,0.0,1.0,1.0,0,full_sec_lite_scripted_23,0.003707400000166672,23,7,0,0,v1_exploratory__full_sec_lite__scripted__seed23,v1_exploratory,exploratory
-0.16987750729449458,0.75,scripted,0.26331360946745563,full_sec_lite,0,0.0,0.038461538461538464,0.9629629629629629,0.0,0.037037037037037035,9,0.02647629127525304,-0.10706355303406868,0,0,0.0,0.75,0.75,0,full_sec_lite_scripted_23,0.23007109999980457,23,8,0,0,v1_exploratory__full_sec_lite__scripted__seed23,v1_exploratory,exploratory
-0.17542246485182109,0.75,scripted,0.25765306122448983,full_sec_lite,0,0.0,0.037037037037037035,0.9310344827586207,0.034482758620689655,0.034482758620689655,10,0.02647629127525304,-0.11389944421584393,0,0,0.0,0.75,0.75,0,full_sec_lite_scripted_23,0.2308389999998326,23,9,0,0,v1_exploratory__full_sec_lite__scripted__seed23,v1_exploratory,exploratory
-0.22904995542422196,0.75,scripted,0.2688888888888889,full_sec_lite,0,0.0,0.034482758620689655,0.9354838709677419,0.03225806451612903,0.03225806451612903,11,0.02647629127525304,-0.12436767250751467,0,0,0.0,0.75,0.75,0,full_sec_lite_scripted_23,0.2313851999997496,23,10,0,0,v1_exploratory__full_sec_lite__scripted__seed23,v1_exploratory,exploratory
-0.2348606294796207,0.75,scripted,0.271484375,full_sec_lite,0,0.0,0.03225806451612903,0.9393939393939394,0.030303030303030304,0.030303030303030304,12,0.02647629127525304,-0.13357541892185684,0,0,0.0,0.75,0.75,0,full_sec_lite_scripted_23,0.23188909999953466,23,11,0,0,v1_exploratory__full_sec_lite__scripted__seed23,v1_exploratory,exploratory
-0.2283507819403784,0.75,scripted,0.2750865051903114,full_sec_lite,0,0.0,0.03125,0.8888888888888888,0.05555555555555555,0.05555555555555555,13,0.02647629127525304,-0.1408658314617431,0,0,0.0,0.75,0.75,0,full_sec_lite_scripted_23,0.23251259999960894,23,12,0,0,v1_exploratory__full_sec_lite__scripted__seed23,v1_exploratory,exploratory
-0.23115296862067902,0.75,scripted,0.26953981008035066,full_sec_lite,0,0.0,0.02857142857142857,0.8974358974358975,0.05128205128205128,0.05128205128205128,14,0.02647629127525304,-0.1473149126873814,0,0,0.0,0.75,0.75,0,full_sec_lite_scripted_23,0.24203949999991892,23,13,0,0,v1_exploratory__full_sec_lite__scripted__seed23,v1_exploratory,exploratory
-0.23347503515291754,0.75,scripted,0.26125000000000004,full_sec_lite,0,0.0,0.02631578947368421,0.9047619047619048,0.047619047619047616,0.047619047619047616,15,0.02647629127525304,-0.15305892085175046,0,0,0.0,0.75,0.75,0,full_sec_lite_scripted_23,0.24261420000038925,23,14,0,0,v1_exploratory__full_sec_lite__scripted__seed23,v1_exploratory,exploratory
-0.2649257760293104,0.75,scripted,0.26190476190476186,full_sec_lite,0,0.0,0.025,0.9090909090909091,0.045454545454545456,0.045454545454545456,16,0.02647629127525304,-0.16005059930034796,0,0,0.0,0.75,0.75,0,full_sec_lite_scripted_23,0.24322529999972176,23,15,0,0,v1_exploratory__full_sec_lite__scripted__seed23,v1_exploratory,exploratory
-0.25103421059512315,0.5,scripted,0.26024691358024693,full_sec_lite,0,0.0,0.047619047619047616,0.8936170212765957,0.06382978723404255,0.0425531914893617,17,0.02647629127525304,-0.16540257643533474,0,0,0.0,0.5,0.5,0,full_sec_lite_scripted_23,0.2437779000001683,23,16,0,0,v1_exploratory__full_sec_lite__scripted__seed23,v1_exploratory,exploratory
-0.27756581234964095,0.5,scripted,0.2560763888888889,full_sec_lite,0,0.018145161290322582,0.046511627906976744,0.86,0.1,0.04,18,0.02647629127525304,-0.17163386731946287,0,0,0.0,0.5,0.5,0,full_sec_lite_scripted_23,0.24434810000002471,23,17,0,0,v1_exploratory__full_sec_lite__scripted__seed23,v1_exploratory,exploratory
-0.30616121936417445,0.5,scripted,0.25567089580930413,full_sec_lite,0,0.03787878787878788,0.045454545454545456,0.8148148148148148,0.12962962962962962,0.05555555555555555,19,0.02647629127525304,-0.17871425426918452,0,0,0.0,0.5,0.5,0,full_sec_lite_scripted_23,0.24504119999983232,23,18,0,0,v1_exploratory__full_sec_lite__scripted__seed23,v1_exploratory,exploratory
-0.3346608215157216,0.75,scripted,0.2566749733001068,full_sec_lite,0,0.14015151515151517,0.044444444444444446,0.8035714285714286,0.14285714285714285,0.05357142857142857,20,0.02647629127525304,-0.18651158263151138,0,0,0.0,0.5,0.75,0,full_sec_lite_scripted_23,0.24561679999987973,23,19,0,0,v1_exploratory__full_sec_lite__scripted__seed23,v1_exploratory,exploratory
-0.3486399752553584,0.75,scripted,0.2558299039780521,full_sec_lite,0,0.14015151515151517,0.043478260869565216,0.8070175438596491,0.14035087719298245,0.05263157894736842,21,0.02647629127525304,-0.19423198228026597,0,0,0.0,0.5,0.75,0,full_sec_lite_scripted_23,0.24620640000011917,23,20,0,0,v1_exploratory__full_sec_lite__scripted__seed23,v1_exploratory,exploratory
-0.3659619714404148,0.75,scripted,0.257015306122449,full_sec_lite,0,0.14015151515151517,0.041666666666666664,0.8135593220338984,0.13559322033898305,0.05084745762711865,22,0.02647629127525304,-0.20203789087845456,0,0,0.0,0.5,0.75,0,full_sec_lite_scripted_23,0.2468792999998186,23,21,0,0,v1_exploratory__full_sec_lite__scripted__seed23,v1_exploratory,exploratory
-0.3701277653418581,0.75,scripted,0.2571100258546395,full_sec_lite,0,0.1985930735930736,0.04081632653061224,0.7903225806451613,0.16129032258064516,0.04838709677419355,22,0.02647629127525304,-0.20934614628990691,0,0,0.0,0.5,0.75,0,full_sec_lite_scripted_23,0.247494999999617,23,22,0,0,v1_exploratory__full_sec_lite__scripted__seed23,v1_exploratory,exploratory
-0.3799401984262954,0.75,scripted,0.25442247658688866,full_sec_lite,0,0.1985930735930736,0.04,0.7692307692307693,0.18461538461538463,0.046153846153846156,22,0.02647629127525304,-0.21645423179558976,0,0,0.0,0.5,0.75,0,full_sec_lite_scripted_23,0.24812629999996716,23,23,0,0,v1_exploratory__full_sec_lite__scripted__seed23,v1_exploratory,exploratory
-0.38846044975360583,0.75,scripted,0.25341796875,full_sec_lite,0,0.11140819964349377,0.038461538461538464,0.7647058823529411,0.17647058823529413,0.058823529411764705,23,0.02647629127525304,-0.22333448051391042,0,0,0.0,0.75,0.75,0,full_sec_lite_scripted_23,0.25176439999995637,23,24,0,0,v1_exploratory__full_sec_lite__scripted__seed23,v1_exploratory,exploratory
-0.394682027560651,0.75,scripted,0.25194920917799063,full_sec_lite,0,0.12908496732026145,0.037037037037037035,0.7605633802816901,0.18309859154929578,0.056338028169014086,24,0.02647629127525304,-0.2299247707849389,0,0,0.0,0.75,0.75,0,full_sec_lite_scripted_23,0.252745199999481,23,25,0,0,v1_exploratory__full_sec_lite__scripted__seed23,v1_exploratory,exploratory
-0.4169203203457014,0.75,scripted,0.2518367346938775,full_sec_lite,0,0.10990338164251208,0.017543859649122806,0.7702702702702703,0.17567567567567569,0.05405405405405406,25,0.02647629127525304,-0.23685053187978194,0,0,0.0,0.75,0.75,0,full_sec_lite_scripted_23,0.253813799999989,23,26,0,0,v1_exploratory__full_sec_lite__scripted__seed23,v1_exploratory,exploratory
-0.42834259501764543,0.75,scripted,0.25201726402702196,full_sec_lite,0,0.10363247863247863,0.016666666666666666,0.7792207792207793,0.16883116883116883,0.05194805194805195,26,0.02647629127525304,-0.24368953413470565,0,0,0.0,0.75,0.75,0,full_sec_lite_scripted_23,0.2546903000002203,23,27,0,0,v1_exploratory__full_sec_lite__scripted__seed23,v1_exploratory,exploratory
-0.44721940145420247,0.75,scripted,0.2510387811634349,full_sec_lite,0,0.1185897435897436,0.016129032258064516,0.775,0.175,0.05,27,0.02647629127525304,-0.2507078054215849,0,0,0.0,0.75,0.75,0,full_sec_lite_scripted_23,0.25539039999966917,23,28,0,0,v1_exploratory__full_sec_lite__scripted__seed23,v1_exploratory,exploratory
-0.4518404494439754,0.75,scripted,0.25204294183624415,full_sec_lite,0,0.11515567765567766,0.015625,0.7710843373493976,0.18072289156626506,0.04819277108433735,28,0.02647629127525304,-0.2574122268889979,0,0,0.0,0.75,0.75,0,full_sec_lite_scripted_23,0.2561011999996481,23,29,0,0,v1_exploratory__full_sec_lite__scripted__seed23,v1_exploratory,exploratory
-0.4740411926925359,0.75,scripted,0.252528256989887,full_sec_lite,0,0.10727752639517346,0.014925373134328358,0.7701149425287356,0.1724137931034483,0.05747126436781609,29,0.02647629127525304,-0.26440025804395073,0,0,0.0,0.75,0.75,0,full_sec_lite_scripted_23,0.256973200000175,23,30,0,0,v1_exploratory__full_sec_lite__scripted__seed23,v1_exploratory,exploratory
-0.474849592385336,0.75,scripted,0.25370242214532873,full_sec_lite,0,0.11805555555555555,0.014492753623188406,0.7666666666666667,0.17777777777777778,0.05555555555555555,30,0.02647629127525304,-0.270976799742119,0,0,0.0,0.75,0.75,0,full_sec_lite_scripted_23,0.25774420000016107,23,31,0,0,v1_exploratory__full_sec_lite__scripted__seed23,v1_exploratory,exploratory
-0.48696865641128617,0.75,scripted,0.2559400826446281,full_sec_lite,0,0.11805555555555555,0.014084507042253521,0.7634408602150538,0.1827956989247312,0.053763440860215055,31,0.02647629127525304,-0.2775220075199725,0,0,0.0,0.75,0.75,0,full_sec_lite_scripted_23,0.25849600000037753,23,32,0,0,v1_exploratory__full_sec_lite__scripted__seed23,v1_exploratory,exploratory
-0.49612578752468955,0.75,scripted,0.25555555555555554,full_sec_lite,0,0.11805555555555555,0.0136986301369863,0.7684210526315789,0.17894736842105263,0.05263157894736842,32,0.02647629127525304,-0.2839515304612878,0,0,0.0,0.75,0.75,0,full_sec_lite_scripted_23,0.2593269999997574,23,33,0,0,v1_exploratory__full_sec_lite__scripted__seed23,v1_exploratory,exploratory
-0.5127190702746159,0.75,scripted,0.2550928021729289,full_sec_lite,0,0.1130952380952381,0.013157894736842105,0.7676767676767676,0.18181818181818182,0.050505050505050504,33,0.02647629127525304,-0.2904877458845257,0,0,0.0,0.75,0.75,0,full_sec_lite_scripted_23,0.26028429999951186,23,34,0,0,v1_exploratory__full_sec_lite__scripted__seed23,v1_exploratory,exploratory
-0.5197053235833035,0.75,scripted,0.25390583483898393,full_sec_lite,0,0.12420634920634921,0.012987012987012988,0.7549019607843137,0.19607843137254902,0.049019607843137254,34,0.02647629127525304,-0.2968549008206029,0,0,0.0,0.75,0.75,0,full_sec_lite_scripted_23,0.26226820000010775,23,35,0,0,v1_exploratory__full_sec_lite__scripted__seed23,v1_exploratory,exploratory
